"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idx","Input.scenario","Answer.clickedConsentTime","Answer.clickedSubmitTime","Answer.coherencyQuestion","Answer.commentbox","Answer.consent","Answer.peoplePrivacyQuestion","Answer.personalPrivacyQuestion","Approve","Reject"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","31LVTDXBLAPPV49NC0YMH5LUVCMRLZ","A2OVX9UW5WANQE","Submitted","Mon Sep 18 14:39:24 PDT 2023","Mon Sep 18 14:47:42 PDT 2023","Tue Sep 19 14:47:42 PDT 2023","","","","498","100% (9866/9866)","100% (93/93)","100% (64/64)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695073655966","0","{}","on","100","50"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","32ZKVD547I2LZT29AX8WL4M9D413BT","A1OZPLHNIU1519","Submitted","Mon Sep 18 15:02:39 PDT 2023","Mon Sep 18 15:16:22 PDT 2023","Tue Sep 19 15:16:22 PDT 2023","","","","823","100% (1734/1734)","100% (45/45)","100% (29/29)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695075382442","0","{}","on","50","50"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","33PPO7FECYUT4TIC9W6PK0CYZ76IDB","AKQAI78JTXXC9","Submitted","Mon Sep 18 14:52:05 PDT 2023","Mon Sep 18 14:55:21 PDT 2023","Tue Sep 19 14:55:21 PDT 2023","","","","196","100% (48373/48373)","100% (122/122)","100% (61/61)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695074111970","0","{}","on","100","50"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","358UUM7WR2IQGJKL86XCY03T0SMR7V","APGX2WZ59OWDN","Submitted","Mon Sep 18 14:51:41 PDT 2023","Mon Sep 18 14:58:17 PDT 2023","Tue Sep 19 14:58:17 PDT 2023","","","","396","100% (18622/18622)","100% (54/54)","100% (13/13)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695074282084","0","{}","on","50","50"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","382M9COHEKU35QRCZ86N9LIUTEYUES","A26LOVXF4QZZCO","Submitted","Mon Sep 18 15:06:46 PDT 2023","Mon Sep 18 15:22:02 PDT 2023","Tue Sep 19 15:22:02 PDT 2023","","","","916","100% (10774/10774)","100% (92/92)","0% (0/0)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695075721823","0","{}","on","100","100"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","39LNWE0K4XBFLVTYVRWEU0GML74IUO","A2MCG5W6LHSRG9","Submitted","Mon Sep 18 15:02:19 PDT 2023","Mon Sep 18 15:26:55 PDT 2023","Tue Sep 19 15:26:55 PDT 2023","","","","1476","100% (1011/1011)","100% (33/33)","0% (0/0)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695076015621","0","{}","on","50","100"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","3BF51CHDTYPZ9E6YR2095HR055HH0N","A3PYD7EU2WFST6","Submitted","Mon Sep 18 14:47:24 PDT 2023","Mon Sep 18 14:52:21 PDT 2023","Tue Sep 19 14:52:21 PDT 2023","","","","297","100% (1399/1399)","100% (47/47)","100% (47/47)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695073939640","0","{}","on","50","100"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","3BV8HQ2ZZZGFD2KZNL6YXWEN5DGA69","A1IFIK8J49WBER","Submitted","Mon Sep 18 14:58:01 PDT 2023","Mon Sep 18 15:09:04 PDT 2023","Tue Sep 19 15:09:04 PDT 2023","","","","663","100% (4290/4290)","100% (74/74)","0% (0/0)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695074944595","0","{}","on","50","50"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","3DI28L7YXDTNWT0EXKW3YJDXIHV1EU","A24LB89P1BPKKF","Submitted","Mon Sep 18 14:47:39 PDT 2023","Mon Sep 18 14:54:58 PDT 2023","Tue Sep 19 14:54:58 PDT 2023","","","","439","100% (3468/3468)","100% (133/133)","100% (51/51)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695074097126","0","{}","on","50","-50"
"3B6F54KMR4QLJS728DA6YGLG3I01SS","3W230KDI4G1Y4JFZTG3OQP484IKZAL","Does this situation meet people's / your privacy expectation?","Determine whether this situation meets people's / your privacy expectation","reasoning, privacy","$0.20","Mon Sep 18 14:38:04 PDT 2023","20","BatchId:5133172;OriginalHitTemplateId:928390828;","3600","86400","Thu Sep 21 14:38:04 PDT 2023","","","3EG49X351XRR9FSSYVYCH4PL6YPX60","AVCOBHDVXZOZL","Submitted","Mon Sep 18 14:58:35 PDT 2023","Mon Sep 18 15:04:09 PDT 2023","Tue Sep 19 15:04:09 PDT 2023","","","","334","100% (4391/4391)","100% (41/41)","0% (0/0)","0","The university collected information about Julia's friends and her interests as part of their new initiative. They were attempting to organize the students into learning groups based on shared interests to enhance their collaborative learning capabilities. Julia's heart fluttered as she saw the names of her closest friends on the same group list as hers, thanks to their shared fascination for astrophysics. The university's experimental arrangement had suddenly turned her tedious academic journey into an exciting exploration with her best mates.","{}","1695074644367","0","{}","on","0","0"
