"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idx","Input.scenario","Answer.clickedConsentTime","Answer.clickedSubmitTime","Answer.coherencyQuestion","Answer.commentbox","Answer.consent","Answer.peoplePrivacyQuestion","Answer.personalPrivacyQuestion","Approve","Reject"
"3VDI8GSXAH704NIWCYP4OCPLTCA8GV","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","39U1BHVTDO6LVFWQAJZHLYSVI3ZT3Q","A2OVX9UW5WANQE","Submitted","Sun Sep 17 10:25:33 PDT 2023","Sun Sep 17 10:27:51 PDT 2023","Mon Sep 18 10:27:51 PDT 2023","","","","138","100% (9802/9802)","100% (29/29)","0% (0/0)","0","Information about your friends and what they like is collected by your school or university in order to place students in groups for class.","{}","1694971668799","0","{}","on","-50","-100"
"3VDI8GSXAH704NIWCYP4OCPLTCA8GV","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","3LS2AMNW5I5XPOXKCDPE4WFJTNWQO4","A2196WCNDZULFS","Submitted","Sun Sep 17 10:25:30 PDT 2023","Sun Sep 17 10:29:28 PDT 2023","Mon Sep 18 10:29:28 PDT 2023","","","","238","100% (315/315)","0% (0/0)","0% (0/0)","0","Information about your friends and what they like is collected by your school or university in order to place students in groups for class.","{}","1694971766630","0","{}","on","50","-50"
"3VDI8GSXAH704NIWCYP4OCPLTCA8GV","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","324G5B4FB6N2GP0METEXE426QUP70Y","A2OVOVZBJYUO","Submitted","Sun Sep 17 10:26:09 PDT 2023","Sun Sep 17 10:31:31 PDT 2023","Mon Sep 18 10:31:31 PDT 2023","","","","322","100% (7722/7722)","100% (65/65)","100% (10/10)","0","Information about your friends and what they like is collected by your school or university in order to place students in groups for class.","{}","1694971891054","0","{}","on","-50","-100"
"3VDI8GSXAH704NIWCYP4OCPLTCA8GV","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","3JWH6J9I9VSS3XVJSGSBUIKFHDQBNY","A24LB89P1BPKKF","Submitted","Sun Sep 17 10:25:34 PDT 2023","Sun Sep 17 10:35:40 PDT 2023","Mon Sep 18 10:35:40 PDT 2023","","","","606","100% (3417/3417)","100% (82/82)","0% (0/0)","0","Information about your friends and what they like is collected by your school or university in order to place students in groups for class.","{}","1694972138616","0","{}","on","50","-50"
"3VDI8GSXAH704NIWCYP4OCPLTCA8GV","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","3IKZ72A5B7VIGE7ZXIE7D8B0WBPNFZ","AKQAI78JTXXC9","Submitted","Sun Sep 17 11:27:16 PDT 2023","Sun Sep 17 11:42:53 PDT 2023","Mon Sep 18 11:42:53 PDT 2023","","","","937","100% (48312/48312)","100% (61/61)","0% (0/0)","0","Information about your friends and what they like is collected by your school or university in order to place students in groups for class.","{}","1694976165364","0","{}","on","0","-50"
"3ATYLI1PRVGDGHVDRLZ3IB7109VOJI","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","3OS4RQUCRCUGF5I2US9YMDB6FM4BFR","A2OVX9UW5WANQE","Submitted","Sun Sep 17 10:25:27 PDT 2023","Sun Sep 17 10:27:37 PDT 2023","Mon Sep 18 10:27:37 PDT 2023","","","","130","100% (9802/9802)","100% (29/29)","0% (0/0)","1","Information about your friends and what they like is collected by your workplace in order to identify employee programs you might be interested in.","{}","1694971653887","0","{}","on","50","-50"
"3ATYLI1PRVGDGHVDRLZ3IB7109VOJI","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","3V5Q80FXI06RBG2DR4FLKBJ5IQN329","A22DF0EWILGRLV","Submitted","Sun Sep 17 10:27:02 PDT 2023","Sun Sep 17 10:34:24 PDT 2023","Mon Sep 18 10:34:24 PDT 2023","","","","442","100% (21411/21411)","100% (77/77)","0% (0/0)","1","Information about your friends and what they like is collected by your workplace in order to identify employee programs you might be interested in.","{}","1694972064661","0","{}","on","100","100"
"3ATYLI1PRVGDGHVDRLZ3IB7109VOJI","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","324G5B4FB6N2GP0METEXE426QUP07R","A2OVOVZBJYUO","Submitted","Sun Sep 17 10:27:10 PDT 2023","Sun Sep 17 10:39:36 PDT 2023","Mon Sep 18 10:39:36 PDT 2023","","","","746","100% (7722/7722)","100% (65/65)","100% (10/10)","1","Information about your friends and what they like is collected by your workplace in order to identify employee programs you might be interested in.","{}","1694972375529","0","{}","on","0","-50"
"3ATYLI1PRVGDGHVDRLZ3IB7109VOJI","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","33SA9F9TR09GXUGHU8LOR93RDM8EWT","A38DXFI1TZA295","Submitted","Sun Sep 17 10:27:07 PDT 2023","Sun Sep 17 10:41:05 PDT 2023","Mon Sep 18 10:41:05 PDT 2023","","","","838","100% (34840/34840)","100% (80/80)","0% (0/0)","1","Information about your friends and what they like is collected by your workplace in order to identify employee programs you might be interested in.","{}","1694972464313","0","{}","on","-100","-100"
"3ATYLI1PRVGDGHVDRLZ3IB7109VOJI","3I39O3TFTWBULGHGEWGO64ANVW88J6","Does this situation meet people's or your privacy expectation?","Determine whether this situation meets people's and your privacy expectation","reasoning, privacy","$0.20","Sun Sep 17 10:25:15 PDT 2023","5","BatchId:5132797;OriginalHitTemplateId:928390828;","3600","86400","Wed Sep 20 10:25:15 PDT 2023","","","35BLDD71I9C1T0780LU5QHLVUJEVZ5","A39SK1E6IMQBD5","Submitted","Sun Sep 17 10:25:36 PDT 2023","Sun Sep 17 10:42:39 PDT 2023","Mon Sep 18 10:42:39 PDT 2023","","","","1023","100% (4191/4191)","100% (16/16)","100% (4/4)","1","Information about your friends and what they like is collected by your workplace in order to identify employee programs you might be interested in.","{}","1694972557972","0","{}","on","-50","-50"
